prompt|labels
Context: A music streaming app with 2 types of users, Listeners and Producers. Listeners can stream music and view their listening history, while Producers can upload music and view feedback from listeners. Requests: [Request-1: Listener-A GET /playlist with parameter playlistID=12345; Response-1: Internal Server Error with message='cannot retrieve playlist. DB query: SELECT songName FROM playlists WHERE playlistID=12345;'];|2
Context: A music streaming website where each user can only listen and download their own playlists. Requests: [Request-1: User-A GET /api/playlists with parameters playlistID='Playlist-A';Response-1: OK with parameters playlistID='Playlist-A', title='My favorites',songs=['song1','song2','song3'];Request-2: User-B GET /api/playlists with parameters playlistID='Playlist-B';Response-2: OK with parameters playlistID='Playlist-B', title='Best of 2023',songs=['song4','song5','song6'];Request-3: User-A GET /api/playlists with parameters playlistID='Playlist-B';Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to access this playlist.',errorDetails='The playlistID is wrong or not authorized to access.''].|0
Context: A project management tool where each team member can view and edit only their own tasks. Requests: [Request-1: Team member-A GET /api/tasks with parameters taskID='Task-A'; Response-1: OK with parameters taskID='Task-A', title='Document requirements', status='In progress'; Request-2: Team member-B GET /api/tasks with parameters taskID='Task-A'; Response-2: OK with parameters taskID='Task-A', title='Document requirements', status='In progress']|1
Context: A ticketing app with 2 types of users, Customers and Ticket Sellers. Customers can buy event tickets and view their purchase history, while Ticket sellers can list new events and view the purchase history of their events. Requests: [Request-1: Customer-A GET /tickets with parameter ticketID='xyz123'; Response-1: Error with message='invalid ticketID. Query: SELECT * FROM tickets WHERE ticketID='xyz123';'];|2
Context: A news website where each user can only view and comment on their own articles. Requests: [Request-1: User-A GET /api/articles with parameters articleID='Article-A';Response-1: OK with parameters articleID='Article-A', title='COVID19 vaccine news',content='A new vaccine has been found!', author='User-A';Request-2: User-B GET /api/articles with parameters articleID='Article-B';Response-2: OK with parameters articleID='Article-B', title='Mars mission news',content='NASA launches new spacecraft', author='User-B';Request-3: User-A GET /api/articles with parameters articleID='Article-B';Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to access this article.',errorDetails='The articleID is wrong or not authorized to access.''].|0
Context: A banking app where each customer can view and edit only their own transactions. Requests: [Request-1: Customer-A GET /api/transactions with parameters accountNo='Customer-A'; Response-1: OK with parameters accountNo='Customer-A', amount='1000', description='salary'; Request-2: Customer-A GET /api/transactions with parameters accountNo='Customer-B'; Response-2: OK with parameters accountNo='Customer-B', amount='250', description='refund']|1
Context: A gaming app with 3 types of users, Players, Game Developers, and Admins. Players can play games, Game Developers can create games for players, and admins can monitor all activities. Requests: [Request-1: Player-A GET /games with parameter gameName='the-next-big-game'; Response-1: Error with message='cannot find 'the-next-big-game'. Query: SELECT * FROM games WHERE gameName='the-next-big-game';'];|2
Context: A car-sharing app where users can rent and reserve cars. Each user can only make reservations for their own account. Requests: [Request-1: User-A POST /api/rentals with parameters carID='car1',startDate='2022-06-01',endDate='2022-06-07';Response-1: OK with parameters reservationID='Reservation-1',carID='car1',startDate='2022-06-01',endDate='2022-06-07',userID='User-A';Request-2: User-B POST /api/rentals with parameters carID='car2',startDate='2022-06-01',endDate='2022-06-07';Response-2: OK with parameters reservationID='Reservation-2',carID='car2',startDate='2022-06-01',endDate='2022-06-07',userID='User-B';Request-3: User-C GET /api/rentals with parameters reservationID='Reservation-1';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.',errorDetails='You can only view your own reservations.']|0
Context: A social media app where users can only view and edit their own profile information. Requests: [Request-1: User-A GET /api/profile with parameters userID='User-A'; Response-1: OK with parameters userID='User-A', name='John Doe', email='johndoe@gmail.com'; Request-2: User-B GET /api/profile with parameters userID='User-A'; Response-2: OK with parameters userID='User-A', name='John Doe', email='johndoe@gmail.com']|1
Context: A finance app with 2 types of users, Customers and Teller. Customers can view their balance, and Teller can view all balances and modify them. Requests: [Request-1: Customer-A GET /account/balance with parameter accountNumber=123456; Response-1: Internal Server Error with message='cannot retrieve balance. DB query: SELECT balance FROM accounts WHERE accountNumber='123456';'];|2
Context: A file sharing app where users can create and join folders. Each user can only add and remove files from their own folders. Requests: [Request-1: User-A POST /api/folders with parameters title='Folder-1',files=['File-1','File-2'];Response-1: OK with parameters folderID='Folder-1',files=['File-1','File-2'];Request-2: User-A PUT /api/folders with parameters folderID='Folder-1',add='File-3';Response-2: OK with parameters folderID='Folder-1',files=['File-1','File-2','File-3'];Request-3: User-B PUT /api/folders with parameters folderID='Folder-1',add='File-4';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.',errorDetails='You can only modify your own folders.']|0
Context: A project management app where team members can view and update tasks only for the projects they are assigned to. Requests: [Request-1: Developer-A GET /api/tasks with parameters projectID='Proj-A'; Response-1: OK with parameters taskID='Task-A',description='Fixing bugs',priority='Urgent'; Request-2: Developer-B GET /api/tasks with parameters projectID='Proj-B'; Response-2: OK with parameters taskID='Task-B',description='Adding features',priority='High'; Request-3: Developer-A PUT /api/tasks with parameters taskID='Task-B',description='Adding features', priority='Low'; Response-3: OK with parameters message='Task updated successfully']|1
Context: A chat app with 2 types of users, Users and Admins. Users can chat with each other. Chats are not encrypted end-to-end. Requests: [Request-1: User-1 GET /chatrooms/room1/user2 with parameter limit=10; Response-1: Error with message='cannot fetch messages. Query: SELECT * FROM room1 WHERE userId='user2' LIMIT 10.'];|2
Context: A news app where users can create and share articles. Each user can only edit or delete their own articles. Requests: [Request-1: User-A POST /api/articles with parameters title='New article',content='This is my new article.';Response-1: OK with parameters articleID='1',title='New article';Request-2: User-A PUT /api/articles with parameters articleID='1',newTitle='Updated article',newContent='Updated content';Response-2: OK with parameters articleID='1',title='Updated article',content='Updated content';Request-3: User-B DELETE /api/articles with parameters articleID='1';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.',errorDetails='You can only delete your own articles.']|0
Context: A social media app where users can only access and modify their own profile information. Requests: [Request-1: User-A GET /api/profile with parameters userID='User-A';Response-1: OK with parameters userID='User-A',name='John Doe',city='New York';Request-2: User-B GET /api/profile with parameters userID='User-A';Response-2: OK with parameters userID='User-B',name='Jane Doe',city='San Francisco';Request-3: User-A PUT /api/profile with parameters city='Boston';Response-3: OK with parameters userID='User-A',name='John Doe',city='Boston']|1
Context: A financial app with 2 types of users Customer and Admin. Customers can access their bank account details, balance and transaction history. Admins can view all bank accounts. Requests: [Request-1: Customer-A GET /bank/transactions/history with parameters fromDate='2021-01-01';Response-1: Internal Server Error with parameters message='The server responded with a 500 error due to an invalid API call -- {method: GET /history, status: 500, detail: Internal Error: Please check logs}';]|2
Context: A music app where users can create and share playlists. Each user can only modify their own playlists. Requests: [Request-1: User-A POST /api/playlists with parameters title='Workout music';Response-1: OK with parameters playlistID='Workout music',tracks=['Track-1','Track-2'];Request-2: User-A PUT /api/playlists with parameters playlistID='Workout music',add='Track-3';Response-2: OK with parameters playlistID='Workout music',tracks=['Track-1','Track-2','Track-3'];Request-3: User-B PUT /api/playlists with parameters playlistID='Workout music',add='Track-4';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.',errorDetails='You can only modify your own playlists.']|0
Context: A music streaming app where each user can only see and modify their own playlist information. Requests: [Request-1: User-A GET /api/playlists with parameters playlistID='Playlist-A';Response-1: OK with parameters playlistID='Playlist-A',title='My favorites',songs=[{'Song-1','3:45'},{'Song-2','4:32'}]];Request-2: User-A POST /api/playlists with parameters title='My workout',songs=[{'Song-3','1:52'},{'Song-4','3:21'},{'Song-5','4:09'}];Response-2: OK with parameters playlistID='Playlist-B',title='My workout',songs=[{'Song-3','1:52'},{'Song-4','3:21'},{'Song-5','4:09'}]];Request-3: User-A GET /api/playlists with parameters playlistID='Playlist-B';Response-3: OK with parameters playlistID='Playlist-B',title='My workout',songs=[{'Song-3','1:52'},{'Song-4','3:21'},{'Song-5','4:09'}]]|1
Context: A travel booking app leaks personal information of customers in error response message Requests: [Request-1: User-A PUT /profile with parameters userID='123', email='johnsmith@gmail.com', city='New York', state='NY'; Response-1: Bad Request with parameters error='Cannot process address change for John Smith. SSN: 123-45-6789, DOB: 01/01/1985']|2
Context: A forum app where users can create and post comments. Each user can edit and delete their own comments. Requests: [Request-1: User-A POST /api/posts with parameters title='New post',content='This is my new post.';Response-1: OK with parameters postID='1',title='New post';Request-2: User-A PUT /api/comments with parameters postID='1',commentID='1',content='Updated comment';Response-2: OK with parameters postID='1', updatedComments={'1': 'Updated comment'};Request-3: User-B PUT /api/comments with parameters postID='1',commentID='1',content='New comment';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.',errorDetails='You can only modify your own comments.']|0
Context: A social media app where users can only access and edit their own profile. Requests: [Request-1: User-A GET /profile with parameters userID='User-A';Response-1: OK with parameters username='User-A', bio='I love travelling';Request-2: User-B GET /profile with parameters userID='User-B';Response-2: OK with parameters username='User-B', bio='I am a foodie';Request-3: User-A GET /profile with parameters userID='User-B';Response-3: OK with parameters username='User-B', bio='I am a foodie']|1
Context: An online banking app fails to sanitize its error response, leaking account balance information to unauthorized users Requests: [Request-1: User-A POST /login with parameters username='johndoe', password='password123'; Response-1: Forbidden with parameters message='Your account balance is $5000']|2
Context: A survey app where managers can create and send surveys to their employees. Each manager can only view the survey responses of their own employees. Requests: [Request-1: Manager-A POST /api/surveys with parameters title='Company Culture';Response-1: OK with parameters surveyID='Company Culture',questions=['Q1','Q2','Q3'];Request-2: Employee-A POST /api/survey/submit with parameters surveyID='Company Culture',answers=['Answer-1','Answer-2','Answer-3'];Response-2: OK with parameters surveyID='Company Culture',message='Survey submitted successfully.';Request-3: Manager-A GET /api/survey/results with parameters surveyID='Company Culture';Response-3: OK with parameters surveyID='Company Culture',responses={'Employee-A': ['Answer-1','Answer-2','Answer-3']};Request-4: Manager-B GET /api/survey/results with parameters surveyID='Company Culture';Response-4: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.',errorDetails='You cannot view survey results of another manager.']|0
Context: A fleet management system where drivers can only manage their own trips. Requests: [Request-1: Driver-A GET /api/trips with parameters tripId='Trip-A';Response-1: OK with parameters tripId='Trip-A',driverId='Driver-A',date='2023-01-01',route='ABC',status='Completed';Request-2: Driver-B GET /api/trips with parameters tripId='Trip-C';Response-2: OK with parameters tripId='Trip-C',driverId='Driver-B',date='2023-02-01',route='XYZ',status='Scheduled';Request-3: Driver-A POST /api/trips with parameters date='2023-02-05',route='DEF';Response-3: OK with parameters tripId='Trip-D',driverId='Driver-A',date='2023-02-05',route='DEF',status='Scheduled';Request-4: Admin GET /api/trips with parameters tripId='Trip-C';Response-4: OK with parameters tripId='Trip-C',driverId='Driver-B',date='2023-02-01',route='XYZ',status='Scheduled']|1
Context: A social media platform with 2 types of users - normal users and administrators. Regular users can upload images, view others' images and edit their account settings. Administrators can perform all the functions of a normal user as well as ban users and access user data. Requests: [Request-1: Normal User - A GET /images/india.jpeg; Response-1: Error with parameters message='You do not have permission to access india.jpeg'; Request-2: Normal User - B PATCH /settings; Response-2: OK with parameters message='Settings updated successfully'; Request-3: Administrator PUT /ban with parameters userId='user-C'; Response-3: OK with parameters message='User banned successfully']; |2
Context: A fitness app where users can create and join workout groups. Users can view each other's profiles, but cannot modify them. Requests: [Request-1: User-A POST /api/groups with parameters title='Gym workout';Response-1: OK with parameters groupID='Gym-workout',users=['User-A'];Request-2: User-B PUT /api/groups with parameters groupID='Gym-workout',add='User-C';Response-2: OK with parameters groupID='Gym-workout',users=['User-A','User-B','User-C'];Request-3: User-B PUT /api/profile with parameters name='User-C';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.',errorDetails='You cannot modify another user profile.']|0
Context: An HR system where employees can only edit and manage their own information. Requests: [Request-1: Employee-A GET /api/employee with parameters empId='Emp-A';Response-1: OK with parameters empId='Emp-A', name='Employee-A',designation='Developer',status='Active';Request-2: Employee-B GET /api/employee with parameters empId='Emp-C';Response-2: OK with parameters empId='Emp-C', name='Employee-C',designation='Tester',status='Inactive';Request-3: Employee-A PUT /api/employee with parameters designation='Sr. Developer';Response-3: OK with parameters empId='Emp-A',name='Employee-A',designation='Sr. Developer',status='Active';Request-4: Employee-B PUT /api/employee with parameters designation='Manager';Response-4: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The Employee ID is unauthorized to modify.'] |1
Context: A website providing online dating services with 2 types of users users and admin, where users can create profiles and communicate with each other. Requests: [Request-1: User-A POST /api/profile/create with parameters name='Micheal', gender='Male', age='50', profession='Actor', email='micheal@gmail.com'; Response-1: OK with parameters message='account created'; Request-2: User-A POST /api/profile/message with parameters message='Hi there!'; Response-2: Error with parameters message='Error. Failed to send message to Jane Doe(email:janeDoe@gmail.com)'; Request-3: User-A POST /api/profile/message with parameters message='How are you?'; Response-3: Error with parameters message='Error. Failed to send message to Clara Jane(email:claraJane@gmail.com)' ] |2
Context: A messaging app where users can create chat groups. Each user can only add/remove users from the chats they created themselves. Requests: [Request-1: User-A POST /api/chat with parameters title='Group 1';Response-1: OK with parameters chatID='Group-1',users=['User-A'];Request-2: User-A PUT /api/chat with parameters chatID='Group-1',add='User-B';Response-2: OK with parameters chatID='Group-1',users=['User-A','User-B'];Request-3: User-A PUT /api/chat with parameters chatID='Group-2',add='User-B';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.',errorDetails='You are not the group creator.']|0
Context: A bug reporting system where developers can only view and manage their own reported issues. Requests: [Request-1: Developer-A GET /api/issues with parameters issueId='Issue-A';Response-1: OK with parameters issueId='Issue-A', name='Issue A',status='Open';Request-2: Developer-B GET /api/issues with parameters issueId='Issue-C';Response-2: OK with parameters issueId='Issue-C', name='Issue C',status='Closed';Request-3: Developer-A PUT /api/issues with parameters issueId='Issue-C', name='Issue C',status='Open';Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The issue id is unauthorized to modify.'] |1
Context: A secure messaging app for financial companies, where senders can securely send sensitive data to verified receivers. Requests: [Request-1: Sender-A POST /secure-message with parameters receiver='receiver-email-123',message='sensitive client account information';Response-1: Unauthorized with parameters msg='Receiver not verified, please ask them to create an account on the system']|2
Context: An appointment system where users can only view and modify their own appointments. Requests: [Request-1: User-A GET /api/appointments with parameters appointmentID='Appt-001'; Response-1: OK with parameters appointmentID='Appt-001', date='2023-05-09', time='10:00AM', location='Central Perk', doctor='Dr. Green'; Request-2: User-B GET /api/appointments with parameters appointmentID='Appt-001'; Response-2: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The appointment id is wrong or not authorized'; Request-3: User-A DELETE /api/appointments with parameters appointmentID='Appt-001'; Response-3: OK with parameters message='Appointment cancelled successfully'; Request-4: User-B DELETE /api/appointments with parameters appointmentID='Appt-002'; Response-4: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The appointment id is wrong or not authorized'; Request-5: Admin DELETE /api/appointments with parameters appointmentID='Appt-001'; Response-5: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='You do not have the required permission.']|0
Context: A ticket management system where agents can only see their own tickets and conversations. Requests: [Request-1: Agent-A GET /api/tickets with parameters ticketId='Ticket-A';Response-1: OK with parameters ticketId='Ticket-A',subject='Ticket A',dueDate='2022-12-13';Request-2: Agent-B GET /api/tickets with parameters ticketId='Ticket-C';Response-2: OK with parameters ticketId='Ticket-C',subject='Ticket C',dueDate='2022-11-16';Request-3: Agent-A GET /api/ticketConversations with parameters conversationId='CV-A';Response-3: OK with parameters conversationId='CV-A',messages=['Hello', 'What is your issue'],sender='Agent-A',recipient='User-A';Request-4: Agent-A GET /api/ticketConversations with parameters conversationId='CV-C';Response-4: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to access this conversation',errorDetails='The conversation id is not authorized to view.'] |1
Context: A banking application in which authenticated users can see their account information and transaction history. Requests: [Request-1: User-A GET /accounts with parameters accountId='123456', sort='DESC';Response-1: Forbidden with parameters details=""""Account 123456 does not belong to User-A""""]"""|2
Context: An online tutoring service where each student can only view and modify their own study materials. Requests: [Request-1: Student-A GET /api/study with parameters topic='Math'; Response-1: OK with parameters subject='Math', materials=['Introduction to Algebra', 'Subtraction of Integers'], author='Teacher-A'; Request-2: Student-B GET /api/study with parameters topic='Math'; Response-2: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The topic is wrong or not authorized'; Request-3: Student-A PUT /api/study with parameters topic='Math', add='Multiplication of Fractions'; Response-3: OK with parameters subject='Math', materials=['Introduction to Algebra', 'Subtraction of Integers', 'Multiplication of Fractions'], author='Teacher-A'; Request-4: Student-B PUT /api/study with parameters topic='English', add='Vocabulary'; Response-4: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The topic is wrong or not authorized'] |0
Context: A CRM system where salespeople can only see their own leads and deals. Requests: [Request-1: Salesperson-A GET /api/leads with parameters leadId ='Lead-A';Response-1: OK with parameters leadId ='Lead-A', name='Lead_A',dealValue='$5000',closingDate='2024-07-15';Request-2: Salesperson-B GET /api/leads with parameters leadId='Lead-C';Response-2: OK with parameters leadId ='Lead-C',name='Lead_C',dealValue='$10000',closingDate='2024-06-01';Request-3: Salesperson-A POST /api/deals with parameters name='Deal-A',value='2500';Response-3: OK with parameters name='Deal-A',value='2500',closingDate='2024-06-01',confirmed='false'];Request-4: Salesperson-B POST /api/deals with parameters name='Deal-B',value='8000';Response-4: OK with parameters name='Deal-B',value='8000',closingDate='2024-06-05',confirmed='false'];Request-5: SalesManager GET /api/leads with parameters leadId ='Lead-C';Response-5: OK with parameters leadId ='Lead-C',name='Lead_C',dealValue='$10000',closingDate='2024-06-01'] |1
Context: A social media app with 2 types of users: User and Moderator, where users can send private messages to each other. Moderators can delete messages. Requests: [Request-1: User-A POST /messages/send with parameters to='User-B', message='Hi there!'; Response-1: Internal Server Error with parameters message='Cannot send message to User-C, User-C does not exist.']|2
Context: A survey system where participants can only view and modify their own responses. Requests: [Request-1: Participant-A GET /api/survey/responses with parameters responseID='001'; Response-1: OK with parameters responseID='001', question1='5', question2='7', question3='10'; Request-2: Participant-B GET /api/survey/responses with parameters responseID='001'; Response-2: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The response id is wrong or not authorized'; Request-3: Participant-A PUT /api/survey/responses with parameters responseID='001', question1='4'; Response-3: OK with parameters responseID='001', question1='4', question2='7', question3='10'; Request-4: Participant-B PUT /api/survey/responses with parameters responseID='002', question1='5'; Response-4: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The response id is wrong or not authorized']|0
Context: A messaging app where each user can only access and modify their own chats. Other users cannot view or modify it. Requests: [Request-1: User-A GET /api/chats with parameters chatID='Chat-A';Response-1: OK with parameters chatID='Chat-A', members=['User-A','User-B','User-C'], messages=[{'Sender': 'User-A', 'Content': 'Hi', 'Timestamp': '2023-05-15 10:30 AM'}, {'Sender': 'User-B', 'Content': 'Hello', 'Timestamp': '2023-05-15 10:32 AM'}];Request-2: User-A POST /api/chats with parameters members=['User-B'];Response-2: OK with parameters chatID='Chat-B', members=['User-A','User-B'], messages=[];] |1
Context: A banking platform with 3 types of users: Customers, Tellers and Administrators. Customers can only view and modify their own information. Tellers can view and modify customer information. Administrators can view and edit any data. Requests: [Request-1: Customer-A PUT /update_password with parameters old_password='abc123', new_password='xyZ$%^@1'; Response-1: OK with parameters message='Your password has been successfully updated.'; Request-2: Teller-A GET /view_account_history with parameters user_id=12489; Response-2: Request Denied with parameters message='Your user credentials have been revoked at this time. We have detected an unauthorized attempt at accessing account information. We advise you to change your password as soon as possible. Technical Details: the password hash algorithm currently in use is bcrypt with default parameters.'];|2
Context: A banking app where users can view and modify their own accounts. Requests: [Request-1: User-A GET /api/bank/accounts with parameters accountNumber=123456; Response-1: OK with parameters accountNumber=123456, balance=5000; Request-2: User-B GET /api/bank/accounts with parameters accountNumber=123456; Response-2: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The account number is wrong or not authorized'; Request-3: User-A PUT /api/bank/accounts with parameters accountNumber=123456, amount=1000; Response-3: OK with parameters accountNumber=123456, balance=6000; Request-4: User-B PUT /api/bank/accounts with parameters accountNumber=123457, amount=1000; Response-4: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The account number is wrong or not authorized'] |0
Context: A social media platform where each user can only access and modify their own profile. Other users cannot view or modify it. Requests: [Request-1: User-A GET /api/profile with parameters userID='User-A';Response-1: OK with parameters name='John Doe', email='johndoe@example.com', bio='Software Engineer', avatar='/path/to/avatar';Request-2: User-B PUT /api/profile with parameters name='Jane Doe';Response-2: OK with parameters message='Profile updated successfully'] |1
Context: A content management system with 3 types of users: Content creators, Editors and Administrators. Content creators can only add new content. Editors can view all content and edit their own content. Administrators can view and modify any data. Requests: [Request-1: Content Creator-A POST /create_content with parameters title='Winter 2022 Product Catalogue', content='Please see attached file.'; Response-1: Server Error with parameters message='Unable to process your request at this time. Server credentials: User: admin, Password: mySecureP@ssword1.']; |2
Context: A social media app where users can only view, post and comment on their own photos. Requests: [Request-1: User-A POST /api/photos with parameters caption='Beautiful view'; Response-1: OK with parameters photoID='Photo-A', caption='Beautiful view', author='User-A'; Request-2: User-B GET /api/photos with parameters photoID='Photo-A'; Response-2: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The photo id is wrong or not authorized'; Request-3: User-A PUT /api/photos with parameters caption='The best view'; Response-3: OK with parameters photoID='Photo-A', caption='The best view', author='User-A'; Request-4: User-B PUT /api/photos with parameters caption='Awesome view'; Response-4: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The photo id is wrong or not authorized']|0
Context: An email app where users can only access and modify their own email data. Requests: [Request-1: User-A GET /api/emails with parameters emailID='User-A/1245';Response-1: OK with parameters emailID='User-A/1245', subject='Hello',receiver='User-B',content='How are you?';Request-2: User-C GET /api/emails with parameters emailID='User-A/1245';Response-2: OK with parameters emailID='User-A/1245', subject='Hello',receiver='User-B',content='How are you?';Request-3: User-A PUT /api/emails with parameters emailID='User-C/67';Response-3: OK with parameters emailID='User-C/67', subject='Test',receiver='User-D',content='This is a test']|1
Context: A retail platform with 2 types of users: Customers and Sellers. Customers can only view and modify their own purchases. Sellers can only view and edit their own product listings. Requests: [Request-1: Customer-A PUT /purchase_details with parameters purchase_id=221, new_delivery_address='10 Sirene Rd.'; Response-1: Request Failed with parameters message='Cannot process your request. The email associated with your account is: lillian_perez@gmail.com. If you believe this is in error, please contact our support team at support@email.com'; Request-2: Seller-A GET /view_product with parameters product_id=7529; Response-2: Error with parameters message='Unauthorized Access Attempt. Your record shows email account: mike_anderson@gmail.com is not authorized to view product_id: 7529.']; |2
Context: A discussion forum where users can only view, post and comment on their own posts. Requests: [Request-1: User-A POST /api/posts with parameters content='Wow this is cool!'; Response-1: OK with parameters postID='Post-A', content='Wow this is cool', commentCount=0, author='User-A'; Request-2: User-B GET /api/posts with parameters postID='Post-A'; Response-2: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The post id is wrong or not authorized'; Request-3: User-A DELETE /api/posts with parameters postID='Post-B'; Response-3: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The post id is wrong or not authorized']|0
Context: A web application for managing student grades where each student can only view their own grades. Requests: [Request-1: Student-A GET /grades with parameters studentID='Student-A';Response-1: OK with parameters studentID='Student-A', grades=[{'Course': 'Maths', 'Grade': 'A'}, {'Course': 'Science', 'Grade': 'B'}, {'Course': 'English', 'Grade': 'A-'}];Request-2: Student-B GET /grades with parameters studentID='Student-B';Response-2: OK with parameters studentID='Student-B', grades=[{'Course': 'Maths', 'Grade': 'B+'}, {'Course': 'Science', 'Grade': 'B-'}, {'Course': 'English', 'Grade': 'B'}];Request-3: Student-A POST /grades with parameters studentID='Student-A', grades=[{'Course': 'Science', 'Grade': 'A+'}];Response-3: OK with parameters message='Grades added successfully']|1
Context: A social media platform with 2 types of users: Regular users and Moderators. Users can only view their own posts. Moderators can view and edit all posts. Requests: [Request-1: Regular User-A PUT /update_password with parameters old_password='abc123', new_password='xyZ$%^@1'; Response-1: OK with parameters message='Your password has been successfully updated.'; Request-2: Regular User-B PUT /forgot_password with parameters email='abigail4@gmail.com'; Response-2: OK with parameters message='A password reset link has been sent to your email. Please follow the instructions to reset your password.'; Request-3: Regular User-C GET /forgot_password with parameters email='carina15@yahoo.com'; Response-3: Error with parameters message='The email provided is not valid. We do not have any records of this email in our database.'; Request-4: Moderator-A PUT /edit_post with parameters post_id=300, new_content='Hello, how are you?'; Response-4: OK with parameters message='Your post has been updated successfully.'; Request-5: Moderator-B GET /view_all_posts with parameters start_date='01/01/2020', end_date='03/04/2022'; Response-5: Error with parameters message='Unable to process your request. Please confirm your account permissions and the authorization parameters you have entered.' ];|2
Context: A car-booking app where users can see only their own bookings. Requests: [Request-1: User-A GET /api/bookings with parameters bookingID='Booking-A';Response-1: OK with parameters bookingID='Booking-A',startTime='14-07-2023 14:00:00', endTime='15-07-2023 12:00:00';Request-2: User-B GET /api/bookings with parameters bookingID='Booking-B';Response-2: OK with parameters bookingID='Booking-B', startTime='16-07-2023 15:00:00', endTime='18-07-2023 10:00:00']|0
Context: Online messaging app where users can view any conversation. Requests: [Request-1: User-A GET /api/messages with parameters conversationID='User-B-Conversation'; Response-1: OK with parameters conversationID='User-B-Conversation', messages=['Hey there!', 'Not bad, thanks for asking.']; Request-2: User-B GET /api/messages with parameters conversationID='User-A-Conversation'; Response-2: OK with parameters conversationID='User-A-Conversation', messages=['Hi, how are you?', 'I'm fine, how about you?']; Request-3: User-C GET /api/messages with parameters conversationID='User-D-Conversation'; Response-3: OK with parameters conversationID='User-D-Conversation', messages=['Hello', 'How can I help you?']]|1
Context: A travel platform where customers can book their trips. There are 3 types of users: Customers, Travel Agents and Administrators. Customers can only view and modify their own trip info. Travel Agents can view and modify trip info for their clients. Administrators can view and modify all trip info. Requests: [Request-1: Travel Agent-A PUT /modify_trip with parameters user_id=3838, new_date='03/10/22'; Response-1: 401 Unauthorized with parameters message='You are unauthorized to view or modify this trip details. Please check that you are logged in as the correct user for user_id=3838   Name: John Doe   Email: johndoe@email.com   Phone: xxx-xxx-xxxx'; Request-2: Administrator-B GET /view_all_trips with parameters start_date='01/01/2021', end_date='03/10/2022'; Response-2: Authorization Error with parameters message='You are unauthorized to view or modify trips outside of your instance. Please confirm the authorization parameters you wish to modify or contact your designated system administrator for further support.']; |2
Context: A hotel booking app where users can see only their own bookings. Requests: [Request-1: User-A GET /api/bookings with parameters bookingID='Booking-A';Response-1: OK with parameters bookingID='Booking-A',arrival='14-07-2023 14:00:00',departure='15-07-2023 12:00:00';Request-2: User-B GET /api/bookings with parameters bookingID='Booking-B';Response-2: OK with parameters bookingID='Booking-B',arrival='16-07-2023 15:00:00',departure='18-07-2023 10:00:00'] |0
Context: A weather app allows users to view the current weather and forecast for their location. Each user can only view the weather and forecast for their own location. Requests: [Request-1: User-A GET /api/weather with parameters location='New York'; Response-1: OK with parameters weather='Sunny', temperature='75F', forecast=['Monday: Sunny, High: 80F, Low: 65F', 'Tuesday: Partly cloudy, High: 78F, Low: 68F']; Request-2: User-B GET /api/weather with parameters location='Los Angeles'; Response-2: OK with parameters weather='Sunny', temperature='85F', forecast=['Monday: Sunny, High: 85F, Low: 70F', 'Tuesday: Sunny, High: 87F, Low: 72F']; Request-3: User-A GET /api/weather with parameters location='Los Angeles'; Response-3: OK with parameters weather='Sunny', temperature='85F', forecast=['Monday: Sunny, High: 85F, Low: 70F', 'Tuesday: Sunny, High: 87F, Low: 72F']|1
